"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E730","2019-09-16 16:00:00","26.000","41.000","2.800","28.300","0.720","1002.800","-99.000","0.000","8.400","50.000","","30.800","","24.600",""
"C0V810","2019-09-16 16:00:00","32.000","304.000","3.100","29.300","0.800","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","27.200",""
"C0A9C0","2019-09-16 16:00:00","35.000","26.000","2.200","26.600","0.770","1004.600","-99.000","1.500","10.200","10.000","","28.400","","25.300",""
"C0X310","2019-09-16 16:00:00","9.000","352.000","8.100","30.100","0.770","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.000",""
"C0K280","2019-09-16 16:00:00","23.000","12.000","5.300","29.900","0.740","1005.000","-99.000","0.000","10.600","12.000","","34.200","","24.900",""
"C0M650","2019-09-16 16:00:00","20.000","2.000","3.900","30.000","0.700","1003.500","-99.000","0.000","9.600","352.000","","32.800","","25.400",""
"C0D570","2019-09-16 16:00:00","15.000","29.000","0.600","28.200","0.780","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.200",""
"C0M710","2019-09-16 16:00:00","15.000","3.000","6.200","29.700","0.710","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.900",""
"C0V490","2019-09-16 16:00:00","20.000","281.000","1.800","29.500","0.770","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","27.400",""
"C0E870","2019-09-16 16:00:00","34.000","37.000","3.000","28.400","0.700","1004.200","-99.000","0.000","8.600","40.000","","31.600","","23.800",""
"C0M800","2019-09-16 16:00:00","440.000","341.000","0.700","24.100","0.950","957.700","-99.000","0.500","-99.000","-99.000","-99.000","28.900","","22.600",""
"C0A570","2019-09-16 16:00:00","360.000","0.000","0.000","23.200","0.980","968.600","-99.000","3.000","-99.000","-99.000","-99.000","26.100","","22.300",""
"C0S790","2019-09-16 16:00:00","236.000","51.000","1.200","25.700","0.920","981.000","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","23.100",""
"C0D590","2019-09-16 16:00:00","143.000","47.000","4.100","26.900","0.780","992.100","-99.000","1.000","10.200","43.000","","28.400","","24.300",""
"C0U990","2019-09-16 16:00:00","31.000","237.000","1.000","26.900","0.840","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.000",""
"C0M700","2019-09-16 16:00:00","150.000","4.000","1.300","27.300","0.880","989.300","-99.000","0.500","-99.000","-99.000","-99.000","32.500","","23.400",""
"C0A970","2019-09-16 16:00:00","96.000","358.000","8.600","25.300","0.930","997.300","-99.000","1.500","-99.000","-99.000","-99.000","27.300","","24.000",""
"CM0110","2019-09-16 16:00:00","7.000","53.000","5.200","28.700","0.710","1004.900","-99.000","0.000","10.800","21.000","","31.200","","25.400",""
"C0S940","2019-09-16 16:00:00","150.000","14.000","1.500","25.300","0.950","989.300","-99.000","1.000","7.700","25.000","","29.500","","25.300",""
"C0X250","2019-09-16 16:00:00","33.000","16.000","3.900","30.700","0.660","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.500",""
"C0K520","2019-09-16 16:00:00","10.000","353.000","3.400","30.200","0.710","1003.400","-99.000","0.000","10.400","2.000","","32.200","","25.000",""
"C0Z200","2019-09-16 16:00:00","153.000","216.000","0.800","26.000","0.990","990.600","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","23.900",""
"C0V740","2019-09-16 16:00:00","60.000","277.000","2.300","29.000","0.740","999.200","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.900",""
"C0V790","2019-09-16 16:00:00","410.000","223.000","3.100","28.000","0.700","959.300","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.600",""
"C0G860","2019-09-16 16:00:00","45.000","1.000","2.300","31.800","0.610","999.000","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.000",""
"C0F0A0","2019-09-16 16:00:00","3587.000","41.000","2.100","9.600","0.890","663.600","-99.000","0.000","-99.000","-99.000","-99.000","11.800","","6.000",""
"C0Z250","2019-09-16 16:00:00","1124.000","0.000","0.000","20.400","0.990","886.200","-99.000","3.000","-99.000","-99.000","-99.000","27.300","","18.400",""
"C0K440","2019-09-16 16:00:00","35.000","343.000","5.700","29.400","0.770","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.800",""
"C0T900","2019-09-16 16:00:00","160.000","0.000","0.000","25.600","0.880","987.400","-99.000","2.000","-99.000","-99.000","-99.000","31.100","","24.000",""
"C0F9V0","2019-09-16 16:00:00","525.000","9.000","3.700","26.900","0.840","947.700","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","22.600",""
"C0UA20","2019-09-16 16:00:00","2619.000","20.000","0.800","13.500","0.990","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","16.900","","8.100",""
"C0M850","2019-09-16 16:00:00","695.000","50.000","1.600","23.200","0.910","928.900","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","20.600",""
"C0G790","2019-09-16 16:00:00","27.000","12.000","1.800","30.500","0.710","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.100",""
"C0C620","2019-09-16 16:00:00","19.000","29.000","3.500","27.100","0.780","1004.600","-99.000","1.500","-99.000","-99.000","-99.000","28.300","","24.700",""
"C0I360","2019-09-16 16:00:00","300.000","261.000","4.400","28.800","0.700","971.100","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","23.800",""
"C0M810","2019-09-16 16:00:00","1354.000","277.000","0.500","20.100","0.950","862.000","-99.000","8.000","-99.000","-99.000","-99.000","22.000","","17.800",""
"C0AC80","2019-09-16 16:00:00","40.000","68.000","2.200","26.600","0.810","1003.300","-99.000","1.000","-99.000","-99.000","-99.000","28.300","","24.500",""
"CM0140","2019-09-16 16:00:00","26.000","40.000","1.900","28.600","0.730","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.600",""
"C0SA20","2019-09-16 16:00:00","857.000","3.000","1.500","21.900","1.000","913.100","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","19.900",""
"C0K490","2019-09-16 16:00:00","91.000","112.000","1.000","29.300","0.770","994.800","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.200",""
"C0V820","2019-09-16 16:00:00","441.000","0.000","0.100","28.500","0.710","958.700","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","22.000",""
"C0S810","2019-09-16 16:00:00","65.000","17.000","1.900","27.700","0.800","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.300",""
"C0R580","2019-09-16 16:00:00","10.000","241.000","1.800","29.100","-99.000","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","24.900",""
"C0Z330","2019-09-16 16:00:00","488.000","342.000","1.800","24.500","0.890","954.400","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","21.800",""
"C0E590","2019-09-16 16:00:00","40.000","26.000","2.300","28.400","0.780","1001.100","-99.000","0.000","7.700","28.000","","32.200","","23.300",""
"C0D540","2019-09-16 16:00:00","227.000","52.000","2.500","25.600","0.850","982.700","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.600",""
"C0K420","2019-09-16 16:00:00","42.000","1.000","4.300","29.800","0.700","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.000",""
"C0Z180","2019-09-16 16:00:00","34.000","47.000","3.500","28.500","0.720","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.800",""
"C0AD10","2019-09-16 16:00:00","27.000","29.000","3.300","27.100","0.740","1004.800","-99.000","1.000","9.200","10.000","","28.700","","26.200",""
"C0M720","2019-09-16 16:00:00","225.000","268.000","1.300","27.600","0.790","980.200","-99.000","3.000","-99.000","-99.000","-99.000","30.200","","23.600",""
"C0V450","2019-09-16 16:00:00","51.000","211.000","1.000","28.600","0.990","999.200","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","24.500",""
"C0R280","2019-09-16 16:00:00","242.000","63.000","1.100","25.900","-99.000","978.000","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","22.800",""
"C0E610","2019-09-16 16:00:00","850.000","13.000","0.500","21.400","0.960","914.800","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","20.000",""
"C0V610","2019-09-16 16:00:00","22.000","329.000","2.600","30.000","0.730","1002.700","-99.000","1.000","-99.000","-99.000","-99.000","32.100","","26.700",""
"C0Z310","2019-09-16 16:00:00","59.000","240.000","1.700","28.400","0.790","999.600","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.000",""
"C0S700","2019-09-16 16:00:00","507.000","217.000","0.400","24.300","0.950","951.400","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","21.400",""
"C0T9G0","2019-09-16 16:00:00","605.000","43.000","1.000","22.700","0.990","942.300","-99.000","0.500","-99.000","-99.000","-99.000","27.100","","21.900",""
"C0U520","2019-09-16 16:00:00","517.000","21.000","1.700","23.400","0.990","953.100","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","20.900",""
"C0G660","2019-09-16 16:00:00","27.000","2.000","3.000","30.000","0.730","1004.300","-99.000","0.000","8.700","20.000","","32.100","","24.800",""
"C0W140","2019-09-16 16:00:00","21.000","77.000","4.200","30.000","0.640","1005.300","-99.000","0.000","9.400","74.000","","31.200","","26.200",""
"C0U720","2019-09-16 16:00:00","1260.000","18.000","4.100","21.300","0.990","884.000","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","18.000",""
"C0R690","2019-09-16 16:00:00","248.000","4.000","0.700","26.400","-99.000","977.700","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","23.300",""
"C0X150","2019-09-16 16:00:00","18.000","346.000","2.200","32.000","0.660","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.700",""
"C0Z050","2019-09-16 16:00:00","830.000","0.000","0.000","22.100","0.910","918.400","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","20.200",""
"C0I490","2019-09-16 16:00:00","1601.000","241.000","1.100","19.700","0.990","838.600","-99.000","0.000","-99.000","-99.000","-99.000","22.000","","16.600",""
"C0I090","2019-09-16 16:00:00","910.000","330.000","0.600","23.200","0.960","908.400","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","19.600",""
"C0X240","2019-09-16 16:00:00","394.000","357.000","0.700","25.200","0.960","963.000","-99.000","0.500","-99.000","-99.000","-99.000","30.400","","23.000",""
"C0S990","2019-09-16 16:00:00","409.000","27.000","2.900","25.300","0.910","961.600","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","23.900",""
"C0E850","2019-09-16 16:00:00","104.000","55.000","1.400","27.200","0.790","994.800","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","22.800",""
"C0T9B0","2019-09-16 16:00:00","558.000","203.000","0.500","23.500","0.980","946.100","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","22.600",""
"C0G650","2019-09-16 16:00:00","34.000","11.000","1.900","30.600","0.710","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.300",""
"C0K580","2019-09-16 16:00:00","26.000","3.000","2.500","30.700","0.710","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.900",""
"C0X050","2019-09-16 16:00:00","25.000","75.000","3.100","26.700","0.960","1001.500","-99.000","2.000","-99.000","-99.000","-99.000","33.800","","24.800",""
"CM0100","2019-09-16 16:00:00","25.000","6.000","3.300","28.200","0.670","1004.300","-99.000","0.000","8.500","15.000","","29.600","","25.900",""
"C0AC70","2019-09-16 16:00:00","71.000","5.000","0.600","26.700","0.800","1000.100","-99.000","1.500","-99.000","-99.000","-99.000","29.600","","26.100",""
"CM0130","2019-09-16 16:00:00","11.000","339.000","5.500","30.200","0.740","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.900",""
"C0W110","2019-09-16 16:00:00","16.000","39.000","4.300","-99.000","-99.000","1007.100","-99.000","0.000","12.200","16.000","","-999.000","","-999.000",""
"C0R670","2019-09-16 16:00:00","26.000","16.000","1.300","28.700","-99.000","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","24.700",""
"C0X120","2019-09-16 16:00:00","28.000","340.000","3.700","31.900","0.650","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.900",""
"C0R100","2019-09-16 16:00:00","1006.000","0.000","0.200","23.000","0.900","898.300","-99.000","0.500","-99.000","-99.000","-99.000","24.300","","18.800",""
"C0C700","2019-09-16 16:00:00","151.000","40.000","3.100","26.300","0.770","991.200","-99.000","0.500","10.300","36.000","","27.300","","24.700",""
"C0W130","2019-09-16 16:00:00","18.000","31.000","6.100","28.000","0.750","1002.600","-99.000","0.000","13.000","29.000","","29.600","","26.100",""
"C0F9R0","2019-09-16 16:00:00","20.000","43.000","5.300","28.600","0.920","1004.000","-99.000","0.000","13.300","51.000","","31.600","","25.900",""
"C0V660","2019-09-16 16:00:00","25.000","348.000","1.700","29.400","0.790","1003.500","-99.000","2.000","-99.000","-99.000","-99.000","32.400","","25.900",""
"C0G780","2019-09-16 16:00:00","27.000","10.000","3.000","29.500","0.740","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.000",""
"C0C590","2019-09-16 16:00:00","72.000","32.000","3.300","26.900","0.760","999.000","-99.000","2.000","9.100","27.000","","28.000","","24.900",""
"C0I520","2019-09-16 16:00:00","3860.000","-99.000","-99.000","8.400","0.930","641.400","-99.000","-99.000","-99.000","-99.000","-99.000","10.700","","6.300",""
"C0E530","2019-09-16 16:00:00","341.000","34.000","2.100","25.200","0.880","967.900","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","21.900",""
"C0M790","2019-09-16 16:00:00","15.000","7.000","1.800","31.400","0.590","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.200",""
"C0R130","2019-09-16 16:00:00","1040.000","256.000","1.100","21.600","0.940","892.200","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","18.900",""
"C0AH30","2019-09-16 16:00:00","755.000","357.000","6.600","20.900","1.000","923.700","-99.000","9.000","13.600","23.000","","22.100","","20.500",""
"C0X170","2019-09-16 16:00:00","50.000","283.000","1.900","28.500","0.740","999.100","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.500",""
"C0K291","2019-09-16 16:00:00","8.000","360.000","6.800","29.400","0.770","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.700",""
"C0D480","2019-09-16 16:00:00","223.000","0.000","0.000","24.500","0.970","981.900","-99.000","0.500","-99.000","-99.000","-99.000","27.900","","23.100",""
"C0F0C0","2019-09-16 16:00:00","983.000","23.000","0.400","22.100","0.990","899.300","-99.000","0.500","-99.000","-99.000","-99.000","24.300","","18.700",""
"C0U860","2019-09-16 16:00:00","5.000","22.000","2.400","26.500","0.810","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.200",""
"C0UA50","2019-09-16 16:00:00","808.000","311.000","2.400","21.000","0.990","919.000","-99.000","6.000","7.500","316.000","","26.100","","19.900",""
"C0T960","2019-09-16 16:00:00","120.000","18.000","0.700","25.800","0.980","993.400","-99.000","2.000","-99.000","-99.000","-99.000","31.600","","24.000",""
"C0SA80","2019-09-16 16:00:00","136.000","0.000","0.200","26.400","0.900","990.900","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","23.000",""
"C0E780","2019-09-16 16:00:00","160.000","332.000","0.800","27.500","0.640","988.100","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","22.900",""
"C0F9Q0","2019-09-16 16:00:00","149.000","7.000","4.800","28.400","0.810","988.200","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.400",""
"C0F9X0","2019-09-16 16:00:00","166.000","38.000","5.700","27.600","0.820","987.500","-99.000","0.000","13.800","47.000","","30.500","","24.600",""
"C0F0D0","2019-09-16 16:00:00","3171.000","324.000","0.900","11.500","0.990","697.200","-99.000","0.000","-99.000","-99.000","-99.000","17.500","","9.100",""
"C0S730","2019-09-16 16:00:00","110.000","48.000","8.400","27.500","0.850","993.300","-99.000","0.000","15.000","64.000","","28.500","","25.500",""
"C0T790","2019-09-16 16:00:00","2830.000","270.000","0.600","17.000","0.780","725.900","-99.000","0.000","-99.000","-99.000","-99.000","21.300","","9.000",""
"C0M830","2019-09-16 16:00:00","540.000","185.000","1.000","24.800","0.990","947.600","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","22.100",""
"C0V750","2019-09-16 16:00:00","50.000","315.000","1.200","27.500","1.000","1000.800","-99.000","11.000","-99.000","-99.000","-99.000","32.600","","26.300",""
"C0K530","2019-09-16 16:00:00","12.000","10.000","7.000","28.600","0.780","1004.300","-99.000","0.000","12.900","24.000","","30.700","","25.300",""
"C0G850","2019-09-16 16:00:00","62.000","4.000","3.200","32.800","0.650","997.600","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.700",""
"C0M780","2019-09-16 16:00:00","30.000","21.000","2.600","31.400","0.620","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","25.300",""
